tweetId	text	target	#1Annotator	#2Annotator	#3Annotator	majorityLabel
1357294746612465664	وقتی رشت الکتریک هلویی شد تو گلوی اصلاحات به اسم خصوصی سازی هپکو و هفت تپه ها هم لقمه های چرب بعدی میشن.   الهی سلامت باشید آقای رئیسی که بت فساد مالی رو عزم کردید بشکنید. گیلان از قدیم به صنعت بزرگ نساجی شناخته شده بود‌.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357291206171103232	ولی آقای رئیسی اون لعنتی هایی که کارخونه نساجی قائمشهر بااون عظمت رو با خاک یکسان کردن و جاش پارک و خیابون زدن رو پیدا کنید و دمار از روزگارشون در بیارین!!!!	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357290817107464192	آیت الله #رئیسی: وضعیت شرکت #رشت_الکترونیک ک میتوانست ب نگینی دراین شهرتبدیل شوددیدنی است،این مرکز میتوانست نگینی انگشتری شودالان ب تلی ازخاک تبدیل شده است  این شرکت درزمان مسئولیت اسحاق جهانگیری با تخفیف ویژه ب همسر کرباسچی داده شد پ ن هرجاسخن ازرانت است نام یک اصلاح طلب میدرخشد  https://t.co/46qzcdOE6f	raeesi	FAVOR	FAVOR	NEITHER	FAVOR
1357287692074156034	ایشون طرفدار قالیباف هست  بعد از انصراف قالیباف تو انتخابات سال 96 خیلی از طرفداران قالیباف به آقای رئیسی رای ندادن  وحدت رو در صورتی قبول دارن که حول کاندیدای لابی گر خودشون باشه!  #قالیباف	raeesi	FAVOR	FAVOR	NEITHER	FAVOR
1357285964767498240	مدیر کارخانه‌ی صنایع پوشش ایران، سقف مجموعه رو تخریب و بدنبال ساخت برج و پاساژ بوده به محض اطلاع ق.ق از این موضوع، با حضور رئیسی در رشت، دستور بازداشت این فرد صادر شد منتظر حملات جناب فریدون باشید	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1357285225311707139	آقای رئیسی لطفاً شعار ندهید! حداقل در #دیوان_عدالت_اداری این رویه جاری نیست. قاضی دیوان برای صدور دستور موقت در ماجرای شکایت پزشکان داوطلب آزمون48 و تخلفات آشکار و متعدد معاونت آموزشی وزارت بهداشت، نگران تبعات سیاسی اجتماعی و واکنش رئیس دیوان بود! #آزمون48_آزمون_دشوار_دیوان  https://t.co/dZN6X0igqD	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1357284194083291137	این ۲۱مین سفر استانی رییسی در ۲ سال حضورش در قوه قضاییه بود.  به عمل کار برآید به سخندانی نیست  https://t.co/uZzbLsAn0l	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357280511329251330	سلام  کلام بسیار زیبای اقای رئیسی رئیس قوه قضائیه  موشک قدرت  تولید هم قدرت است  انانی کارخانجات را واگذار تفکیک ساخت ساز  اینها برای جمع اوری سرمایه دنبال تقویت منافق گونه خود بودند	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357280184647491586	سال ۸۳ کارخانه ۸۵ هکتاری صنایع پوشش ایران در رشت  طبق سریال خصوصی سازی هایی که منتهی به تعطیلی میشن، تخریب شده   آقای رئیسی امروز با حضور در محل کارخانه ی تخریب شده اعلام کردن مالک تحت تعقیب قرار خواهد گرفت  شیرینی چنین اتفاقی قطعا تو دهه فجر انقلاب بیشتره...  https://t.co/eby8I4ywRA	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357279008518524931	این چند وقت یه جوری رئیسی و قالیباف سفر ستانی میرن که قشنگ معلومه خیز برداشتن برای ریاست جمهوری	raeesi	AGAINST	NEITHER	NEITHER	NEITHER
1357277861263126531	آیت الله رئیسی: وضعیت شرکت رشت الکترونیک که می توانست به نگینی در این شهر تبدیل شود دیدنی است، این مرکز می توانست نگینی انگشتری شود الان به تلی از خاک تبدیل شده است؛ این مسائل حتما صدمه دارد/	raeesi	FAVOR	NEITHER	NEITHER	NEITHER
1357276706776772610	آقای رییسی...  این تشویش اذهان عمومی است. #کتایون_ریاحی  و #مهناز_افشار نمی‌دانند واکسن در هیچ کجای کره خاکی به علی انصاریان نمی‌رسید؟  https://t.co/vW7LLvpMsz	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1357275787448246273	مملکت سازمان امنیتی نداره؟ چرا این بیشرفها هر دفعه سر هرموضوعی باید به خودشون اجازه بدن #امنیت_روانی ملت رو به بازی بگیرن؟ آقای رئیسی ، امنیت اقتصادی ملت که در #بورس برباد رفته ، حداقل اجازه ندید سلبریتیها با روان مردم بازی کنند  https://t.co/Zd1MqgExhH	raeesi	NEITHER	FAVOR	NEITHER	NEITHER
1357275511664373761	"تابحال وقتی جناب رئیسی بطور کلی  می‌گفت ""از تولیدکننده حمایت می‌کنیم"" نگران شیادانی می‌شدم که لباس تولیدکننده را به تن کرده‌اند. امروز وقتی در گیلان گفت که برخی افراد تولید را بهانه می‌کنند تا از زمین، تسهیلات ارزان قیمت و حمایت‌های دولت از تولید سوءاستفاده کنند، خوشحال شدم."	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357274827548164096	اگه #رئیسی رئیس‌جمهور بشه حکومت یکدست میشه، سال اول مخالفا رو #اعدام میکنه، از سال دوم جامعه هم یکدست میشه  بیاین نکات مثبت رو ببینیم	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1357274122519248896	رئیس دستگاه قضا:《در برخورد با تخلفات، به ویژه باتخلفاتی که از ناحیه افراد نامدار سرمیزند، هیچ رحمی نباید داشت و باید به شدت با آنها مقابله کرد چرا که اگر این افراد در جامعه تخلف کنند، تخلف در جامعه باب میشود》.  افراد مشهور و مسئولین خواه ناخواه الگوی مردمید حواستون باشه. #رئیسی	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1357273147993698304	شاید ظرف چند ماه اینده اصلاحات هم از کاندیداتوری ابراهیم رئیسی حمایت کنه باید مسند ریاست قوه قضائیه از وجود چنین فردی بی بهره بمونه تا اقایان مسئول بعد از پایان مسئولیت، مصون بمانند	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357272785077358592	امیدوارم آقایان خامنه ای،رئیسی،روحانی و قالیباف جلو دوربین رسانه های آزاد واکسن روسی تزریق کنن تا مردم ‌مطمئن بشن. #واكسن_بخرید  #واكسن_كرونا_مطالبه_ملى	raeesi	NEITHER	AGAINST	NEITHER	NEITHER
1357266094050996224	دستور رئیس دستگاه قضا برای تحت تعقیب قرار گرفتن مالک سابق کارخانه #صنایع_پوشش_ایران  رئیسی در #گیلان: در این کارخانه عده‌ای بارش برف را بهانه کردند تا کارخانه از کارخانه بودن بیفتد و از زمین آن استفاده کنند. اگر سنگ هم از آسمان می‌بارید، وضعیت کارخانه نباید به این روز می‌افتاد.  https://t.co/RwPP7OPfhG	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1357264270866669569	⭕️تحریم انتصابات جمهوری تبهکار اسلامی گفتندبه روحانی رای بدهیم که رئیسی وقالیباف نیان،بعضیهابه روحانی رای دادن،رئیسی رئیس قوه قضایه شدوقالیباف رئیس مجلس،مردم،گول نخوریدهرآنچه بدبختی میکشیم دستاورد بازیهای دروغین حکومت است   ننگ‌وشرم برهرایرانی که درسیرک انتصابات حکومت شرکت کند.  https://t.co/aTxNC0RdlG	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1357244957380255744	#دستیاری48_تیر1400  اره دیگه یکی از ریسک فاکتور های افزایش سرطان بی قانونی و به روی مبارک نیاوردن است... امیدوارم آقای رییسی، رییس قوه قضاییه آمار سرطان رو با اجرای تمام و کمال قانون پایین بیارن. الهی به امید تو.	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1357244354444677120	تو روزگاری که کمتر مسئولی به فکر مردم و خدمت به مردمه، شما با سفرهای استانی و پیگیری مجدانه حل مشکلات مردم، امید رو تو دل مردم زنده می کنید. دم شما گرم آقای #رئیسی  https://t.co/I4aMsSj47F	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357241623579668483	همزمان با سفر استانی آیت الله رئیسی به گیلان، 300 زندانی جرائم غیر عمد و جرائم عمد خرد در ادامه سیاست‌های حبس زدایی و خلوت کردن زندانها در قوه قضاییه، آزاد شدند	raeesi	FAVOR	NEITHER	NEITHER	NEITHER
1357238707766628352	چقدر نیاز داشتیم به مسئولی که بین مردم تو استانها و شهرستانهای مختلف بره و از جنس خود مردم، ساده و بی آلایش به درد ودلهاشون گوش بده و پیگیر حل مشکلاتشون باشه.  نمیدونم چندمین سفر استانی آقای رئیسی بود، اما خیلی خوشحالم که واقعا خالصانه دنبال حل مشکلات مردم هستن.  #مسئول_انقلابی  https://t.co/OSI3cwUON2	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357233177740386311	پرونده #هفت_تپه در قوه قضاییه است و در ایستگاه آخر. خبرهای چند روز اخیر حکایت از لابی های شدید و فشارهای عجیب و غریب بر قوه دارد.  قطعا با رویکرد ضدفسادی که از حضرت آیت الله رئیسی سراغ داریم، می دانیم ملت ایران انشاالله بزودی خبر خوشی دریافت خواهد کرد.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357219586161209344	"جزئیات نظرسنجی دی‌ماه۹۹ یک مرکز ""تحقیقاتی"" معتبر؛ اُفت ""ابراهیم رئیسی""، رشد ""محمود احمدی‌نژاد""، رشد ""باقر قالیباف""(که احتمالا در ماه جدید بابت انتشار خبر حکم ""عیسی شریفی""، نزولی خواهد کرد) در میان نامزدهای جدید هم ""سعید محمد"" دوبرابر رشد داشته است.  https://t.co/q4uJDx9p0k"	raeesi	AGAINST	NEITHER	AGAINST	AGAINST
1357214883968921601	رییسی اومده گیلان ۳۰۰ تا زندانی رو آزاد کرده. منتظر شنیدن خبر افزایش دزدی و باقی جرم ها در سطح گیلان هستیم👏🏼	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1351677365861179394	یه چیز جالب !  اسم آیت الله رییسی رو سرچ کنین  گوگل بهش عنوان رهبر رو داده   واسه علم الهدی و سید احمد خاتمی هم همینه 😐  #گوگل  https://t.co/51RBcKXxDb	raeesi	NEITHER	AGAINST	NEITHER	NEITHER
1351673916280991745	من اگه جای رییسی بودم و کاندید انتخابات ۱۴۰۰ میشدم شعارم این بود: اگه من رای بیارم دلار ۵۰۰۰ تومن میشه والا همه رای میدن :))))	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351672655309627393	ایت الله رییسی, رییس قوه ی قضاییه, از وکلای جوان و نخبه درخواست کرد برای ارتقای سندتحول قضا همکاری کنند	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351648718592753665	البته خبرگزاری فارس باید این مطلب را اضافه میکردند،که نظام مقدس جمهوری اسلامی ایران نه فقط اشخاص بلکه هرکشوری هم به افراد این لیست پناهندگی بدهد مورد شدیدترین تحریمهای اقتصای،سیاسی،نظامی،فرهنگی،ورزشی و هنری قرار خواهد گرفت. اللهم عجله کن روده بر شدیم. سیدابراهیم رئیسی #شروع_قیام	raeesi	AGAINST	NEITHER	AGAINST	AGAINST
1351631120174092288	مردم را فریب دادند که اگر رییسی بیاید دلار ۵هزار تومان می شود حال با کمال وقاحت میگویند دلار ۵۰تومان میشد اگر ما نبودیم #دولت تزویر و ناامیدی	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1351612683376857088	آیت الله رئیسی : بهترین راه مبارزه با آمریکا گره گشایی از مشکلات مردم است.  #انقلابی_ام #خدمت  https://t.co/pUDdBswtRG	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351612312784957442	برادر محترم آقای دکتر @mb_ghalibaf و جناب حجت الاسلام آقای رئيسي، به کمک مردم ایران فورا اقدامات لازم برای نجات اقتصاد کشور از دست برخی افراد و جناح های سیاسی را انجام دهید. #بورس_تهران #گروگانگیری_معیشت_مردم	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351604702862053378	باشعار اگه رئیسی بیاد دلار میشه میشه۵ هزارتومن رای آوردن،  دلار ۳تومن تحویل گرفتن الان میخوان دلار رو به زیر ۲۰ تومن برسونن افتخار هم میکنن،  وقاحت این جماعت حد ومرزی ندارد....   #سرطان_اصلاحات  https://t.co/uEjMOykQQd	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1351604415124353024	قالیباف، جلیلی یا هرچی، ملت ایران به دوراهی رئیسی_لاریجانی نزدیک میشود. #انتخابات۱۴۰۰	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351598230363115520	اعلام لیست بلندبالا کاندیداهای ۱۴۰۰ با عنوان انقلابی از قبیل جلیلی ، قالیباف ، نیکزاد ، سعید محمد ، رئیسی و ... با چه هدفی صورت می گیرد ؟	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351597379842158592	آیا شهیدان سلیمانی، تهرانی مقدم، صیاد، احمدکاظمی، شوشتری و امثال رئیسی، جلیلی، حاجی‌زاده، پاکپور، سرلشکر موسوی، قاآنی و صدها نمونه دیگر که در عین سلامت هرکدام در حوزه خود کارآمد بودند منصوب رهبری نیستند؟ اینکه نمی‌توانید اینها را هم منصوب رهبری بدانید خودش نوعی انحراف اذهان است.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351597376981622784	عمده انتصابات رهبری از جنس افراد سالم و زحمتکش است و موفقیت امثال حاج قاسم و آیت الله رئیسی نتیجه‌ی همین انتصاب هاست. اما فلسفه مجمع استفاده از نظر طیف‌های مختلف است که نمی‌تواند معیار ارزیابی باشد. اینکه هرگاه سخن از منصوبین رهبری می‌شود از مجمع مثال می‌آورید انحرافی دیگر است.	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351591104190312450	جمعی از نمایندگان #مجلس_شورا و #مجلس_خبرگان همزمان وارد میدان شده‌اند تا #ابراهیم_رئیسی را کاندیدای ریاست جمهوری کنند. همچون انتخابات ۹۶، نمایندگانی از مجلس خبرگان نامه‌ای خواهد نوشت که اکنون در حال جمع‌آوری امضا هستند. گویا قرار است، رئیسی کاندیدای علی‌الاطلاق شود.  https://t.co/PrWJE3brv0	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351590278948401154	در عظمت و پر کفایتی و انقلابی گری #قوه_قضائیه همین بس که فقط برید #ثنا رو با هر سامانه ی دیگه،تکرار میکنم،با هر سامانه ی دولتی دیگه مقایسه کنید! واقعا لذت بردم،واقعا...👌 والا من که تا حالا سامانه ی دولتی در این سطح ندیده بودم ! خدا حفظتون کنه آقای رئیسی عزیز 🙌 #طعم_شیرین_عدالت	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351588728708464640	نرخ دلار حتی اگه به همون پنج‌هزار تومان برسه (دلار رئیسی) باز هم غربزده‌های لیبرال شانسی در دولت آتی نخواهند داشت سنگ‌پای قزوین به شما گفته زکّی	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1351585515825491968	بنا به دعوت مردم،حتما آیت الله #رئیسی کاندید ریاست جمهوری در انتخابات ۱۴۰۰ خواهند شد. به فضل الهی،اقبال مردم به ایشان است.  https://t.co/rccmJb8clg	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351580877315321862	دیروز درکشور عمان سرلشکر #عبدالله_رئیسی بعنوان رئیس ستادنیروهای مسلح انتخاب شد! حال جالب ست بدانید ایشان بلوچ واصالتا اهل روستای هیچانِ نیکشهرِ #بلوچستان هست حال مقایسه کنیدبا ایران وتبعیض ها نسبت به بلوچ که حتی استاندار شدنمان یک آرزوی محال ست چه برسدبه... #عبدالله_خمیس_الرئیسی  https://t.co/I2Qgrs8NDD	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1351565021633937410	انشاءالله جناب آقای رییسی همچنان  رئیس قوه قضائیه می مونه تا ریشه دزدی و بی شرفی رو از این مملکت بکنه	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351563384538460165	1- همکار محترم تیم عملیات روانی دولت و اصلاح طلبان! اصلا هم به روی مبارک نیاورده که 20 هزار تومان، 4 برابر قیمتی است که مدعیان اصلاح طلبی ادعا می کردند اگر رئیسی بیاید، اتفاق می افتد! #رشته_توییت  https://t.co/6X77vwvxhF	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1351562862192427013	آیت الله رئیسی با ۴۶درصد بالاترین گزینه مورد #توصیه_مردم در میان کاندیداهای احتمالی ریاست جمهوری است. رئیسی در نظرسنجی‌های اخیر نیز همواره در صدر چهره های محبوب مردم قرار گرفته و میزان محبوبیت وی تا ۷۰ درصد نیز ذکر شده است  #انتخابات۱۴۰۰ #دعوت_از_خادم_ملت  https://t.co/3nZwKlSoWB	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1351556869542858755	سازمان عفو بین‌الملل روز چهارشنبه ۲۴ دی با ارسال نامه‌ای به ابراهیم رئیسی، رئیس قوه قضائیه ایران، از او خواست تا «هرگونه برنامه برای اعدام احمدرضا جلالی را فوراً متوقف کرده و بلافاصله دسترسی به خانواده و وکیل را برای او فراهم کند».  https://t.co/tcj6E4ff6D	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1357288239816663043	گریه ابراهیم رئیسی برای مظلومیت کارگران یک کارخانه در رشت که با بی رحمی تخریب شده و کارگران بی کارشدن. ولی با برخورد به موقع قوه قضاییه با این افراد کارخانه را به روال کار عادی خود برگرداندن.  https://t.co/dElUge06b9	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1357280910798954496	این توئیت ها توی پیش نویس مهدی ذخیره شده بود:  رهبری همیشه ریاست قوه قضاییه رو از نظر جهت‌گیری سیاسی با سایر قوا هماهنگ میکنه. انتخاب سید ابراهیم رییسی به عنوان رییس قوه قضاییه نشون دهنده پیشبینی ایشون از روی کار اومدن یک دولت عدالتخواه بعد انتخابات هزار و چهارصده. مگه نه؟ 😏	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1356589277665198081	برگزاری نشست تحول در نظام حقوقی و قضایی زنان و خانواده (تجلیل از مقام زن و مادر)، با حضور آیت‌الله رئیسی رییس قوه قضاییه  https://t.co/pmlv7unI1S	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1357216168931713024	آیا قوه قضاییه به مالکیت #اسدبیگی بر #هفت_تپه پایان می دهد؟! خلع ید اسدبیگی از هفت تپه، یکی از اقدامات ارزشمند و #عدالت_محور #رئیسی به عنوان رئیس دستگاه قضا است، که خدمت بزرگی به جامعه کارگری و بازگرداندن هزاران میلیارد به بیت المال است.  https://t.co/XkicaAAXct	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357083121716461571	چطوریه که حتی تصورش برای جهان سخته که مثلا راتکو ملادیچ با بیش از ۸۰۰۰ نفر قتل عام در سربرنیتسا همین الان رئیس قوه قضاییه بوسنی بشه  ولی قبولش برای غرب اینقدر ساده است ابراهیم رئیسی از عوامل #قتل_عام ۳۰۰۰۰ زندانی سیاسی همین الان رئيس قوه قضاییه است؟؟!! #EUTime4FirmIranPolicy  https://t.co/4ZlWMNs0M0	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1357061412821073922	یکی از مزایای شفافیت آرا،اصلاح قوانینه و قوه های دیگه عملکردشون تصحیح میشه،اگه با وجود تلاش های زیاد جناب آقای رئیسی باز هم مردم به قوه قضائیه اعتماد ندارند بخاطر قوانین غلطیه که یا دست قانون رو بسته در اجرای عدالت و یا امکان فساد رو برای بعضی قضات فراهم کرده #تسریع_رای_گیری_مجدد	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1357028702467493894	#ابراهیم_رئیسی اگر بلده به ق-قضائیه بپردازه که ۴۰سال ریز و درشت مناصبش رو داشته  حق نداره دهان باز و دست دراز کنه به کم و کیف اداره امور و وظایف قوه مجریه #انتخابی  یادش باشه #اکثریت در سال ۹۶ به فقدان صلاحیتش برای #ریاست_جمهوری رأی دادند و فعلا باید به #انتصابی بودن ادامه بده  https://t.co/S1XgWrKD7w	raeesi	AGAINST	AGAINST	AGAINST	AGAINST
1357024229967990788	در گام اول قوه قضاییه برادران و نزدیکان مقامات فاسد و دزد را راهی زندان کرد در گام دوم تحول دستگاه قضا و #گام_دوم_انقلاب و به زودی زود خود مسئولین ارشد و فاسد به حسابشان رسیدگی خواهد شد، جناب شیخ پریزیدنت برای محاکمه عجله نکن. #محاکمه_مسئولان_ناکارآمد  #رئیسی #روحانی	raeesi	FAVOR	NEITHER	FAVOR	FAVOR
1356944340568788992	انتظار نیست #وکیل دادگستری به رگبار بسته شده را #شهید بنامیم ولی از قوه قضائیه و حاکمیت انتظار است به مانند قتل یک قاضی موضع مناسب اتخاذ شود. #رئیسی	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356940018057699330	در این 42سال میتوان به این نتیجه رسیدکه  هرکجا مسئولین انقلابی پای کار بودندنتیجه کار بسیار ارزشمند بوده است(آقای رئیسی قوه قضائیه.شهید طهرانی مقدم صنعت موشک و...) واماهرکجا مسئولین غیرانقلابی بوده‌اند نتیجه چه چیزی بوده است مثل دولت تدبیر حسن کلید  #انقلاب_مردم  #ایران_ظلم_ستیز	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1356917503432290306	هم‌اکنون جمهوری اسلامی تنها یک گزینه برای جانشینی آماده کرده است؛ #ابراهیم_رئیسی، رئیس کنونی قوه قضائیه. اگر مانع مفهومی موروثی شدن قدرت مشکل‌ساز باشد، #مجتبی_خامنه‌ای می‌تواند مانند احمد خمینی به سراغ گزینه «رهبری در سایه» برود.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356685445527187457	🔴رییسی: قبل از نگرانی برای مشارکت مردم باید نگران کارآمدی نظام اداری بود  🔰 در مراسم تجدید میثاق رئیس قوه قضاییه و مسئولان قضایی با آرمان‌های امام خمینی (س)  https://t.co/kgnHC1m3T1	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356533917306802180	سازمان عفو بین‌الملل با انتشار نامه‌ای خطاب به ابراهیم رئیسی، رئیس قوه قضاییه ایران، اعلام کرده است که ماموران وزارت اطلاعات با هدف اخذ اعتراف مانع رسیدگی پزشکی به زینب جلالیان شده‌اند. این زندانی سیاسی کُرد در مدت کمتر از یک سال به ۴ زندان در شهرهای مختلف ایران انتقال یافته است.  https://t.co/z4IsUlAqjG	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356533563877859328	خب الحمدلله اولین خبر مثبت بود و با تصمیم درست مجلس، کلیات #بودجه رد شد. حالا نوبت قوه قضائیه است که با #خلع_ید مالک #هفت_تپه، شادی‌مان را تکمیل کند. گوش‌ها در انتظار شنیدن حکم شعبه ٢١ مجتمع قضایی شهید بهشتی است.	raeesi	NEITHER	FAVOR	FAVOR	FAVOR
1356520603109498882	آقای روحانی به جای نگرانی برای مشارکت مردم در انتخابات پیش رو ؛ نگران شکایاتی که از شما به قوه قضاییه تحویل داده شده باشید .  علی برکت الله :))  https://t.co/aOVLQUeZWM	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1356493342356439040	هر نوع جرم و فساد،اعم از ضعف یا فساد در عملکرد قوه قضاییه،رانت و اختلاس های دولتمردان،نظام بانکی ربوی،فقر و تورم و....همه و همه بخاطر قوانینیه که تو دوره‌های  قبلی مجلس وضع شده و باید اصلاح بشه... قوه ناظر بر عملکرد دولت این قوه است  مجلسی ها نجات یا نابودی کشور به دست شماست...	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1356485714582659072	رئیس قوه قضائیه: امام(ره)روحیه توجه به دیگران، فقرزدایی و توجه به محرومین و مظلومین عالم را احیا کرد، مسئولین و دولتمردان در این میثاق و پیوند،بازنگاهی به آنچه شده و باید بشود،بکنند  بهترین تبیین کننده خط امام(ره)، رهبر انقلاب هستند/	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356485576355160065	اصل ۹۰: هرکس شکایتی از طرز کار مجلس یا قوه مجریه یا قوه قضائیه داشته باشد، می‌تواند شکایت خود را کتباً به مجلس شورای اسلامی عرضه کند. مجلس موظف است به این شکایات رسیدگی کند و پاسخ کافی دهد و در مواردی که شکایت به قوه مجریه یا قضائیه مربوط است رسیدگی و پاسخ کافی از آنها بخواهد.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356350326408957954	استاد #رائفی‌_پور مطرح کرد: در صورت اجرای طرح شفافیت آرا در قوه مقننه، قوه‌های دیگر نیز به این رویه روی می‌آورند برای مثال قوه قضاییه پرونده‌ها را باید در اینترنت منتشر کند در این صورت از فساد نیز جلوگیری می‌شود.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356342653084966916	هر وقت قوه مقننه توانست خودش را شفاف کند می تواند قوه قضاییه را هم شفاف کند.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356342437023805440	#خزرآنلاین  #توییت_مدیرمسئول   مردم ولایتمدار گیلان، پنجشنبه میزبان حضرت آیت الله سید ابراهیم رئیسی، ریاست محترم قوه قضاییه خواهند بود.   چشم انتظار حضور قدرتمند و وحدت آفرین ایشان به عنوان کاندیدای اصولگرایان در انتخابات ۱۴۰۰ هستیم.  #مدیر_و_مدبر #دولت_کار_و_کرامت #رئیسی_بیا	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1356321077530664964	ان شاالله قیام مجرمین و حضار در جلسه علنی محاکمه، همزمان با ورود رئیس قوه قضاییه و شروع دادگاه توسط جناب آقای رییسی	raeesi	NEITHER	NEITHER	FAVOR	NEITHER
1356306317485420550	اگر جای قوه قضائیه بودم روحانی رانه بخاطر اقدام دادستانی تنهابرای تخلف ازاجرای قوانین ابلاغی درحوزه فضای مجازی و cdnهای تلگرام و..که اولویت زندگی مردم نیست، بلکه بعلت ترک فعل‌های گوناگون،اقتصاد، معیشت،مفاسددولتی، بورس، پرونده‌های فساد،دلار4200تومنی همین فردا محاکمه می‌کردم #سه_سه	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356297510621499396	گر چه با یاری خدا و همت رهبری و شما مردم متدین دو‌ قوه ی مقننه و قضائیه درست شدند، ولی اصل آن که اجرای امور است مانده، تا با یک یا علی دیگر، در خرداد سال ۱۴۰۰ با حضور گرم شما مردم درد اقتصاد کشیده اصلاح گردد. #سه_سه	raeesi	FAVOR	FAVOR	FAVOR	FAVOR
1356267221530648576	رئیسی(رئیس قوه قضائیه ):  فضا برای کسانی که می خواهند جو را آلوده و ایجاد هرگونه فساد کنند باید ناامن و سخت  شود.  #انقلاب_مردم  #انقلاب_عدالت‌_محور	raeesi	FAVOR	NEITHER	NEITHER	NEITHER
1356215059152777216	آیت‌الله رئیسی در جلسه شورای عالی قوه قضاییه: دشمنان نتوانستند اراده خود را بر ملت ما حاکم کنند  ملت ما اراده کرده که مستقل و آزاده بماند و خداوند بر زندگی‌اش حاکم باشد، امیدواریم جلوه‌های انقلاب اسلامی را بیش از پیش در کشورمان و در عالم شاهد باشیم	raeesi	FAVOR	NEITHER	NEITHER	NEITHER
1356214966454546433	رییسی: هاضمه جمهوری اسلامی فساد و تبعیض را نمی‌پذیرد  رییس قوه قضاییه: نظام جمهوری اسلامی ایران امروز مستقل‌ترین نظام در این کره خاکی است. قوه قضاییه به عنوان مجری عدالت در کشور، خود را موظف می‌داند که مصمم و بدون توقف و بدون تبعیض، به مبارزه با فساد بپردازد.  https://t.co/JAhOGMbqFu	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
1356168958748057603	۱-۳ جواد جاویدنیا معاونت قضایی و پیگیری امور ویژه و فضای مجازی دادگستری تهران در گفت‌وگوی مفصل با پیوست چالش مهم در قوه قضاییه را آموزش قضات می‌داند و می‌گوید: کارآموزان قضایی ۲۰ ساعت آموزش جرائم رایانه‌ای دارند اما این میزان آموزش کافی نیست.	raeesi	NEITHER	NEITHER	NEITHER	NEITHER
